frame,y,x,minor,area,convexity,major,circularity,particle,label
134,32.126688,33.42141,26.356,710,0.782,34.3,0.253,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
135,32.044848,33.385968,27.214,792,0.835,37.054,0.39,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
136,32.324952,33.55902,26.94,935,0.839,44.19,0.382,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
137,32.324292,33.31251,28.008,835,0.831,37.96,0.299,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
138,32.192094,33.356994,28.895,823,0.797,36.265,0.269,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
139,32.148798,33.364848,31.211,941,0.833,38.388,0.32,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
140,31.799724,33.567798,27.464,1043,0.818,48.354,0.293,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
141,30.63456,33.751806,23.337,1052,0.75,57.396,0.154,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
142,30.73158,33.631488,27.267,1066,0.829,49.777,0.274,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
143,31.102434,33.493614,30.181,1041,0.828,43.916,0.297,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
144,30.390492,33.651024,27.746,1245,0.785,57.132,0.222,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
145,29.244798,33.497706,28.484,1182,0.778,52.836,0.199,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
146,28.751052,33.994884,25.334,1121,0.778,56.34,0.222,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
147,29.24064,33.973302,25.261,939,0.792,47.33,0.2,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
148,30.01218,33.72501,31.754,1141,0.787,45.75,0.207,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
149,29.958456,33.764544,28.545,935,0.846,41.706,0.327,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
150,28.685778,34.113816,27.499,1147,0.773,53.108,0.231,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
151,27.689904,34.607562,26.392,1101,0.755,53.117,0.18,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
152,27.727392,34.468962,25.388,938,0.823,47.041,0.346,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
153,28.64895,34.021614,26.805,941,0.829,44.698,0.299,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
154,29.21061,33.954756,27.216,977,0.808,45.706,0.288,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
155,28.276314,34.248258,25.417,912,0.782,45.686,0.233,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
156,28.600176,34.028214,31.096,799,0.834,32.716,0.382,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
157,29.756892,33.662178,25.451,963,0.779,48.177,0.231,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
158,29.62872,33.718806,27.44,961,0.803,44.591,0.22,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
159,28.783524,34.002474,29.959,1103,0.819,46.877,0.273,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
160,28.828338,34.011648,26.805,808,0.802,38.38,0.308,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
161,30.262188,33.351714,26.105,1185,0.782,57.798,0.194,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
162,31.957728,32.991024,22.426,1286,0.778,73.014,0.153,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
163,33.46398,32.927136,20.063,1119,0.746,71.013,0.179,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
164,33.576246,32.934726,22.519,1145,0.768,64.738,0.2,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
165,34.605516,33.169554,25.914,1225,0.762,60.189,0.191,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
166,34.71864,33.036696,24.017,1032,0.802,54.71,0.254,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
167,33.622116,32.994456,23.968,973,0.824,51.688,0.264,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
168,31.825926,33.159522,23.844,1216,0.772,64.932,0.166,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
169,31.303734,33.148104,23.593,1192,0.795,64.329,0.179,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
170,31.698084,33.201696,24.052,977,0.811,51.72,0.315,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
171,31.915752,33.19965,25.642,991,0.8,49.208,0.238,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
172,31.657956,33.217074,25.01,987,0.771,50.247,0.208,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
173,31.30215,33.468204,24.532,994,0.781,51.591,0.188,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
174,31.61829,33.387552,27.203,823,0.8,38.521,0.297,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
175,32.644656,33.678612,23.389,1060,0.779,57.703,0.196,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
176,33.714384,33.950004,24.283,1156,0.748,60.612,0.183,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
177,33.632808,33.820578,24.44,999,0.813,52.044,0.273,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
178,33.656634,33.70851,26.601,1133,0.806,54.231,0.254,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
179,33.734448,33.71247,25.831,1005,0.795,49.537,0.299,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
180,33.104346,33.487146,28.942,971,0.855,42.717,0.341,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
181,30.602286,33.834768,21.911,1150,0.755,66.827,0.132,1_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_12_R3D_PRJ,AFA226
1,32.54592,36.430746,23.699,1435,0.692,77.097,0.126,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
2,32.974326,36.122724,30.465,1385,0.742,57.884,0.163,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
3,35.450448,33.555456,20.303,1675,0.682,105.043,0.097,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
4,35.806452,32.468832,25.703,1665,0.664,82.479,0.106,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
5,35.492292,33.361944,25.162,1319,0.798,66.743,0.199,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
6,32.745438,36.065106,21.726,1551,0.679,90.897,0.112,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
7,31.33515,37.072134,19.588,1328,0.619,86.319,0.109,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
8,31.791342,36.659304,25.194,1433,0.734,72.42,0.14,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
9,33.029568,35.611026,22.683,1583,0.686,88.858,0.106,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
10,35.069166,32.939478,22.365,1599,0.654,91.032,0.083,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
11,34.977162,32.937102,25.095,1775,0.682,90.059,0.081,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
12,33.395802,34.963764,31.974,1595,0.804,63.514,0.18,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
13,31.103952,36.904824,20.875,1397,0.623,85.21,0.092,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
14,31.519686,36.761538,25.17,1397,0.717,70.669,0.145,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
15,34.044714,34.660428,22.18,1688,0.74,96.899,0.111,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
16,33.611688,34.835592,26.425,1611,0.738,77.622,0.128,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
17,31.146852,36.944028,27.342,1869,0.717,87.034,0.113,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
18,31.743426,36.616536,29.58,1548,0.741,66.633,0.117,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
19,34.70874,33.590172,24.418,1797,0.719,93.703,0.105,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
20,34.69059,33.152328,33.853,1868,0.722,70.257,0.13,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
21,32.92377,35.695704,23.592,1589,0.725,85.758,0.106,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
22,31.825926,36.756258,24.163,1903,0.711,100.275,0.094,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
23,32.79375,35.540802,27.527,1462,0.756,67.625,0.145,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
24,34.720884,32.814276,24.66,1725,0.757,89.066,0.148,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
25,34.492062,33.112068,29.226,1707,0.76,74.367,0.149,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
26,32.404878,35.53506,20.992,1515,0.717,91.888,0.138,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
27,30.528498,37.048044,23.634,1710,0.62,92.122,0.082,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
28,31.851006,36.31815,28.566,1473,0.739,65.655,0.128,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
29,34.271556,32.761542,24.035,1818,0.7,96.309,0.119,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
30,33.843678,32.78484,29.164,1817,0.728,79.327,0.125,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
31,31.905588,35.365704,24.823,1979,0.716,101.51,0.106,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
32,30.144576,36.616998,24.414,1769,0.61,92.256,0.086,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
33,32.441442,34.926078,27.309,1497,0.789,69.796,0.176,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
34,33.876546,33.507804,26.28,1729,0.748,83.767,0.151,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
35,33.088176,34.351416,30.111,1369,0.811,57.888,0.222,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
36,31.000596,36.203904,18.744,1444,0.689,98.088,0.116,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
37,32.642082,34.857042,25.218,1142,0.799,57.658,0.243,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
38,33.099066,34.257696,26.267,1398,0.774,67.765,0.179,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
39,31.835826,35.605086,23.643,1541,0.696,82.986,0.108,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
40,30.323106,36.703854,22.191,1775,0.68,101.841,0.092,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
41,31.95654,35.319372,27.837,1499,0.786,68.564,0.228,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
42,33.407946,33.946902,26.032,1678,0.76,82.072,0.125,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
43,33.170214,34.315842,26.724,1407,0.749,67.034,0.131,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
45,32.620104,34.750254,29.485,1244,0.797,53.719,0.184,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
46,33.77088,32.420982,25.287,1781,0.72,89.675,0.125,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
47,34.0098,31.179192,27.704,1768,0.756,81.254,0.154,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
48,33.741444,32.553906,31.396,1348,0.805,54.666,0.206,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
49,31.816554,35.367156,21.67,1585,0.71,93.127,0.083,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
50,31.75062,35.528856,25.597,1520,0.721,75.607,0.144,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
51,32.649474,34.387386,31.194,1590,0.746,64.899,0.128,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
52,31.774512,35.336334,23.314,1581,0.68,86.344,0.13,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
53,29.543646,36.951552,22.269,1674,0.692,95.712,0.088,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
54,31.614792,35.752662,27.253,1090,0.805,50.924,0.287,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
55,33.66627,32.78187,22.833,1797,0.744,100.206,0.11,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
56,33.633336,32.58552,32.854,1720,0.76,66.659,0.168,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
57,31.733064,35.022504,20.48,1420,0.685,88.281,0.124,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
58,29.388348,37.052532,16.556,1030,0.562,79.213,0.069,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
59,28.175466,37.722432,19.256,1080,0.573,71.413,0.091,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
60,28.388184,37.771338,22.056,1010,0.715,58.304,0.113,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
61,32.02386,35.838396,19.697,1398,0.686,90.367,0.113,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
62,34.221462,32.587434,24.595,1750,0.682,90.594,0.139,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
63,34.084182,30.486456,26.372,1684,0.756,81.305,0.138,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
64,33.939246,31.446756,38.639,1749,0.807,57.634,0.21,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
65,32.274066,34.850112,17.08,1252,0.639,93.333,0.085,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
66,30.325878,36.889248,16.746,1153,0.579,87.664,0.074,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
67,31.669506,35.961882,25.5,1330,0.736,66.408,0.151,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
68,33.06105,34.426326,24.681,1484,0.749,76.557,0.139,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
69,33.578556,33.273702,25.713,1951,0.737,96.61,0.103,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
70,33.666072,32.692308,22.158,1548,0.738,88.951,0.1,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
71,34.01211,31.852524,23.693,1493,0.739,80.231,0.168,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
72,33.981618,32.170446,28.996,1385,0.775,60.817,0.19,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
73,33.29733,33.701448,20.564,1378,0.686,85.318,0.141,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
74,31.085274,36.214926,15.12,964,0.553,81.176,0.062,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
75,30.31644,36.67059,20.982,1484,0.631,90.053,0.07,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
76,30.764844,36.368772,20.505,1145,0.677,71.096,0.108,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
77,30.38673,36.565386,20.605,1544,0.678,95.41,0.094,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
78,29.424912,37.108104,17.145,991,0.566,73.596,0.073,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
79,29.449992,37.204332,18,1028,0.604,72.716,0.085,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
80,30.551598,36.529086,27.643,1164,0.74,53.613,0.127,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
81,32.899548,34.888788,19.871,1347,0.705,86.309,0.113,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
82,33.90585,33.670692,19.998,1433,0.673,91.235,0.102,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
83,34.140942,32.795004,23.794,1481,0.621,79.251,0.115,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
84,33.856746,33.35805,26.418,1333,0.754,64.244,0.152,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
85,32.999868,34.653036,20.894,1200,0.685,73.127,0.123,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
86,30.735078,36.68511,15.042,872,0.44,73.812,0.044,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
87,30.997956,36.519054,17.747,1073,0.65,76.983,0.095,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
88,32.627496,35.447676,21.361,1202,0.74,71.647,0.155,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
89,33.330396,34.328316,21.25,1325,0.709,79.39,0.118,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
90,33.934296,33.29634,20.493,1351,0.742,83.936,0.145,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
91,33.836484,33.45342,26.418,1221,0.738,58.848,0.164,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
92,33.528264,34.06326,29.265,1288,0.808,56.037,0.237,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
93,32.600436,35.314554,21.135,1177,0.701,70.907,0.108,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
94,32.06577,35.766654,18.636,1048,0.645,71.601,0.097,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
95,31.853646,35.995476,19.489,1181,0.682,77.156,0.125,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
96,32.220276,35.455662,23.9,1185,0.708,63.128,0.135,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
97,33.613668,33.800184,22.035,1212,0.702,70.032,0.141,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
98,34.04478,32.333796,18.849,1176,0.644,79.44,0.103,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
99,34.005774,32.497608,19.789,1183,0.689,76.117,0.109,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
100,33.534072,33.532554,27.251,1168,0.747,54.573,0.154,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
101,33.126522,34.298814,24.861,1195,0.751,61.2,0.172,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
102,32.69739,34.946274,22.874,1173,0.748,65.294,0.202,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
103,33.027522,34.51206,27.302,1127,0.77,52.557,0.182,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
104,33.630234,33.449064,22.037,1202,0.728,69.448,0.125,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
105,33.28083,34.037718,28.266,1131,0.777,50.946,0.212,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
106,32.814804,34.714482,23.314,1120,0.754,61.167,0.224,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
107,32.595618,35.054118,18.725,794,0.654,53.989,0.097,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
108,32.505066,35.1582,24.886,1139,0.78,58.275,0.17,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
109,32.883708,34.597002,25.014,855,0.763,43.521,0.246,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
110,32.885358,34.66353,25.559,946,0.768,47.126,0.255,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
113,32.665182,34.984224,28.645,1063,0.734,47.249,0.185,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
114,33.178794,33.933306,21.516,1173,0.743,69.412,0.159,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
115,33.030162,34.216248,25.066,1149,0.811,58.365,0.252,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
116,32.602878,34.856118,23.799,1116,0.765,59.706,0.167,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
118,31.998516,35.893176,20.634,1004,0.732,61.953,0.215,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
119,32.495364,35.148366,21.405,857,0.762,50.978,0.239,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
120,33.471042,33.6435,21.658,1212,0.736,71.253,0.165,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
121,33.665874,32.5677,21.301,1208,0.731,72.207,0.175,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
122,33.67122,32.570472,25.736,1252,0.754,61.941,0.191,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
123,33.575718,33.432234,24.77,978,0.739,50.271,0.194,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
124,33.142494,34.241856,23.952,1058,0.712,56.241,0.152,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
125,33.047454,34.461438,24.62,1100,0.754,56.888,0.144,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
126,33.297792,34.06392,28.63,1093,0.762,48.608,0.189,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
127,33.361614,33.803682,28.913,1115,0.78,49.101,0.254,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
128,33.455202,33.835164,28.738,1105,0.779,48.957,0.217,0_/Users/danielleon/Desktop/AFA226/Processed/AFA226_20200903_15_R3D_PRJ,AFA226
